,Symbol,Name,Industry,IndustryCode
3554,LAAAU,Lakeshore Acquisition I Corp,기타 금융업,556010
3555,RIBT,RiceBran Technologies,식품 및 담배,541020
3556,VENAU,Venus Acquisition Corp,기타 금융업,556010
3557,BSGAU,Blue Safari Group Acquisition Corp,기타 금융업,556010
3558,APDN,Applied DNA Sciences Inc,화학,511010
3559,ESBK,Elmira Savings Bank,은행,551010
3560,MSVB,Mid-Southern Bancorp Inc,은행,551010
3561,PTIX,Protagenic Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3562,ATIF,ATIF Holdings Ltd,전문 및 상업 서비스,522030
3563,HCDI,Harbor Custom Development Inc,부동산 운영 관리,601010
3564,OTRKP,Ontrak Inc PRF,헬스케어 업체 및 서비스,561020
3565,HSON,Hudson Global Inc,전문 및 상업 서비스,522030
3566,SLRX,Salarius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3567,AGBAU,AGBA Acquisition Ltd Unit,기타 금융업,556010
3568,ADIL,Adial Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3569,SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
3570,TANH,Tantech Holdings Ltd,화학,511010
3571,WHLR,Wheeler Real Estate Investment Trust Inc,주택 및 상업용 리츠,601020
3572,ENVB,Enveric Biosciences Inc,생명과학 및 메디컬 리서치,562020
3573,MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
3574,BMRA,Biomerica Inc,헬스케어 장비 및 용품,561010
3575,CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
3576,ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
3577,HGSH,China HGS Real Estate Inc,부동산 운영 관리,601010
3578,MBNKP,Medallion Bank PRF,은행,551010
3579,MYT,Urban Tea Inc,식품 및 약품소매,543010
3580,RAND,Rand Capital Corp,투자은행 및 서비스,551020
3581,ANDA,Andina Acquisition Corp III,기타 금융업,556010
3582,CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
3583,ACOR,Acorda Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3584,ANY,Sphere 3D Corp,소프트웨어 및 IT서비스,572010
3585,MTC,MMTEC Inc,소프트웨어 및 IT서비스,572010
3586,INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
3587,VINO,Gaucho Group Holdings Inc,부동산 운영 관리,601010
3588,WISA,Summit Wireless Technologies Inc,반도체 및 반도체 장비,571010
3589,ATXI,Avenue Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3590,PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
3591,ICON,Iconix Brand Group Inc,섬유 및 의류,532020
3592,CPIX,Cumberland Pharmaceuticals Inc,제약,562010
3593,CLRO,Clearone Inc,커뮤니케이션 및 네트워킹,571020
3594,HVBC,HV Bancorp Inc,은행,551010
3595,EVOK,Evoke Pharma Inc,제약,562010
3596,GHSI,Guardion Health Sciences Inc,제약,562010
3597,BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
3598,PHCF,Puhui Wealth Investment Management Co Ltd,투자은행 및 서비스,551020
3599,SCKT,Socket Mobile Inc,전자 장비 및 부품,571040
3600,ISPC,iSpecimen Inc,헬스케어 장비 및 용품,561010
3601,GRCYU,Greencity Acquisition Corp,기타 금융업,556010
3602,BHAT,Blue Hat Interactive Entertainment Technology,레저 상품,532050
3603,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
3604,BVXV,BiondVax Pharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
3605,FGF,FG Financial Group Inc,보험,553010
3606,CXDC,China XD Plastics Company Ltd,자동차 및 자동차 부품,531010
3607,LMRKP,Landmark Infrastructure Partners LP PRF,부동산 운영 관리,601010
3608,YTEN,Yield10 Bioscience Inc,생명과학 및 메디컬 리서치,562020
3609,TRVI,Trevi Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3610,AEI,Alset Ehome International Inc,건설 및 엔지니어링,522010
3611,CSSEP,Chicken Soup for The Soul Entertainment Inc PRF,미디어 및 출판,533020
3612,HSTO,Histogen Inc,생명과학 및 메디컬 리서치,562020
3613,ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
3614,BCTX,Briacell Therapeutics Corp,생명과학 및 메디컬 리서치,562020
3615,MDGS,Medigus Ltd ADR,헬스케어 장비 및 용품,561010
3616,XELB,Xcel Brands Inc,미디어 및 출판,533020
3617,EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
3618,BTB,Bit Brother Ltd,식품 및 약품소매,543010
3619,SGBX,SG Blocks Inc,주택건설,532030
3620,PT,Pintec Technology Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
3621,EEIQ,Elite Education Group International Ltd,교육서비스,631010
3622,TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
3623,RELI,Reliance Global Group Inc,주택 및 상업용 리츠,601020
3624,ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3625,SGLB,Sigma Labs Inc,소프트웨어 및 IT서비스,572010
3626,EVK,Ever-Glory International Group Inc,섬유 및 의류,532020
3627,LTBR,Lightbridge Corp,전문 및 상업 서비스,522030
3628,HAPP,Happiness Biotech Group Ltd,식품 및 담배,541020
3629,NSPR,InspireMD Inc,헬스케어 장비 및 용품,561010
3630,CNNB,Cincinnati Bancorp Inc,은행,551010
3631,RCMT,R C M Technologies Inc,건설 및 엔지니어링,522010
3632,CJJD,China Jo-Jo Drugstores Inc,식품 및 약품소매,543010
3633,BLPH,Bellerophon Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3634,ADTX,ADiTx Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3635,CRTD,Creatd Inc,소프트웨어 및 IT서비스,572010
3636,LIXT,Lixte Biotechnology Holdings Inc,생명과학 및 메디컬 리서치,562020
3637,GFNCP,General Finance Corp PRF,전문 및 상업 서비스,522030
3638,RSLS,ReShape Lifesciences Inc,헬스케어 장비 및 용품,561010
3639,TUGCU,TradeUP Global Corp,기타 금융업,556010
3640,PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
3641,BHTG,BioHiTech Global Inc,전문 및 상업 서비스,522030
3642,GRNVU,Greenvision Acquisition Corp Unit,기타 금융업,556010
3643,DXYN,Dixie Group Inc Class A,가정용품,532040
3644,SONM,Sonim Technologies Inc,커뮤니케이션 및 네트워킹,571020
3645,SVVC,Firsthand Technology Value Fund Inc,다양한 금융서비스,555010
3646,SNPX,Synaptogenix Inc,제약,562010
3647,RDIB,Reading International Inc Class B,호텔 및 엔터테인먼트,533010
3648,CUBA,Herzfeld Caribbean Basin Fund Inc,다양한 금융서비스,555010
3649,MDIA,Mediaco Holding Inc Class A,미디어 및 출판,533020
3650,HOTH,Hoth Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3651,PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
3652,OLB,OLB Group Inc,소프트웨어 및 IT서비스,572010
3653,CLEU,China Liberal Education Holdings Ltd,교육서비스,631010
3654,SINT,SINTX Technologies Inc,헬스케어 장비 및 용품,561010
3655,SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
3656,AUTO,Autoweb Inc,미디어 및 출판,533020
3657,CYCCP,Cyclacel Pharmaceuticals Inc Convertible Preference Shares,생명과학 및 메디컬 리서치,562020
3658,SFET,Safe-T Group Ltd ADR,소프트웨어 및 IT서비스,572010
3659,SSNT,SilverSun Technologies Inc,소프트웨어 및 IT서비스,572010
3660,MTP,Midatech Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
3661,PBLA,Panbela Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3662,NLSP,NLS Pharmaceutics AG,생명과학 및 메디컬 리서치,562020
3663,ISNS,Image Sensing Systems Inc,"건설장비 및 대형차, 기차, 배",521020
3664,MEDS,TRxADE Health Inc,소프트웨어 및 IT서비스,572010
3665,IMTE,Integrated Media Technology Ltd,전자 장비 및 부품,571040
3666,GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
3667,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
3668,ZIVO,Zivo Bioscience Inc,식품 및 담배,541020
3669,HSDT,Helius Medical Technologies Inc Class A,헬스케어 장비 및 용품,561010
3670,NEWA,Newater Technology Inc,전문 및 상업 서비스,522030
3671,JMPNZ,JMP Group LLC PRF,투자은행 및 서비스,551020
3672,PTPI,Petros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3673,EAST,Eastside Distilling Inc,음료,541010
3674,RILYL,B Riley Financial Inc ADR,투자은행 및 서비스,551020
3675,BNSO,Bonso Electronics International Inc,"건설장비 및 대형차, 기차, 배",521020
3676,GOVX,GeoVax Labs Inc,생명과학 및 메디컬 리서치,562020
3677,RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 및 담배,541020
3678,LEXX,Lexaria Bioscience Corp,제약,562010
3679,CARV,Carver Bancorp Inc,은행,551010
3680,ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
3681,CUEN,Cuentas Inc,소프트웨어 및 IT서비스,572010
3682,HTIA,Healthcare Trust Inc PRF,주택 및 상업용 리츠,601020
3683,JCTCF,Jewett-Cameron Trading Company Ltd,종이 및 임산물,513010
3684,XOMAO,XOMA Corp ADR,생명과학 및 메디컬 리서치,562020
3685,GLBZ,Glen Burnie Bancorp,은행,551010
3686,GRNV,Greenvision Acquisition Corp,기타 금융업,556010
3687,KEQU,Kewaunee Scientific Corp,전문 및 상업 서비스,522030
3688,THMO,Thermogenesis Holdings Inc,사무기기,571050
3689,SOHOB,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3690,PNBK,Patriot National Bancorp Inc,은행,551010
3691,SONN,Sonnet Biotherapeutics Holdings Inc,제약,562010
3692,BNTC,Benitec Biopharma Inc,생명과학 및 메디컬 리서치,562020
3693,FGBIP,First Guaranty Bancshares Inc ADR,은행,551010
3694,VLON,Vallon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3695,HTGM,HTG Molecular Diagnostics Inc,헬스케어 장비 및 용품,561010
3696,TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
3697,GIGM,Giga Media Ltd,소프트웨어 및 IT서비스,572010
3698,EYEG,EyeGate Pharmaceuticals Inc,제약,562010
3699,WAFU,Wah Fu Education Group Ltd,교육서비스,631010
3700,BELFA,Bel Fuse Inc Class A,전자 장비 및 부품,571040
3701,FORD,Forward Industries Inc,섬유 및 의류,532020
3702,DBGI,Digital Brands Group Inc,전문품 상점,534030
3703,SOHOO,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3704,PXS,Pyxis Tankers Inc,화물 및 물류 서비스,524050
3705,AUUD,Auddia Inc,소프트웨어 및 IT서비스,572010
3706,FRGAP,Franchise Group Inc PRF,"개인, 가정 용품 및 서비스",542010
3707,BIMI,BOQI International Medical Inc,식품 및 약품소매,543010
3708,WVFC,W V S Financial Corp,은행,551010
3709,PALI,Palisade Bio Inc,생명과학 및 메디컬 리서치,562020
3710,BKYI,BIO-Key International Inc,전자 장비 및 부품,571040
3711,POWWP,Ammo Inc PRF,우주항공 및 국방,521010
3712,PHIO,Phio Pharmaceuticals Corp,생명과학 및 메디컬 리서치,562020
3713,JVA,Coffee Holding Co Inc,식품 및 담배,541020
3714,RETO,ReTo Eco-Solutions Inc,건축 자재,512020
3715,BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
3716,AEY,ADDvantage Technologies Group Inc,커뮤니케이션 및 네트워킹,571020
3717,TENX,Tenax Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3718,OSN,Ossen Innovation Co Ltd ADR,메탈&마이닝,512010
3719,VIVE,Viveve Medical Inc,헬스케어 장비 및 용품,561010
3720,SGRP,SPAR Group Inc,미디어 및 출판,533020
3721,TYHT,Shineco Inc,제약,562010
3722,MINDP,Mind Technology Inc PRF,오일 및 가스 장비 및 서비스,501030
3723,MLND,Millendo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3724,NUWE,Nuwellis Inc,헬스케어 장비 및 용품,561010
3725,LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
3726,PRFX,PainReform Ltd,제약,562010
3727,VRME,VerifyMe Inc,소프트웨어 및 IT서비스,572010
3728,BANFP,BFC Capital Trust II PRF,은행,551010
3729,ARTL,Artelo Biosciences Inc,생명과학 및 메디컬 리서치,562020
3730,CVV,CVD Equipment Corp,"건설장비 및 대형차, 기차, 배",521020
3731,HCDIP,Harbor Custom Development Inc PRF,부동산 운영 관리,601010
3732,SUMR,Summer Infant Inc,레저 상품,532050
3733,OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
3734,CNFR,Conifer Holdings Inc,보험,553010
3735,PSHG,Performance Shipping Inc,화물 및 물류 서비스,524050
3736,EVOL,Evolving Systems Inc,소프트웨어 및 IT서비스,572010
3737,FFHL,Fuwei Films (Holdings) Co Ltd,용기 및 포장,513020
3738,CETX,Cemtrex Inc,전문 및 상업 서비스,522030
3739,MIND,Mind Technology Inc,오일 및 가스 장비 및 서비스,501030
3740,IMRN,Immuron Ltd ADR,제약,562010
3741,LEVLP,Level One Bancorp Inc ADR,은행,551010
3742,WHLRP,Wheeler Real Estate Investment Trust Inc Convertible Preference Shares Series B,주택 및 상업용 리츠,601020
3743,CREX,Creative Realities Inc,소프트웨어 및 IT서비스,572010
3744,DTST,Data Storage Corp,소프트웨어 및 IT서비스,572010
3745,SPCB,Supercom Ltd,소프트웨어 및 IT서비스,572010
3746,SYTA,Siyata Mobile Inc,"컴퓨터, 전화 및 가전제품",571060
3747,NSEC,National Security Group Inc,보험,553010
3748,MNSBP,MainStreet Bancshares Inc ADR,은행,551010
3749,BLCM,Bellicum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3750,NVCN,Neovasc Inc,헬스케어 장비 및 용품,561010
3751,WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
3752,RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
3753,GBNY,Generations Bancorp NY Inc,은행,551010
3754,HX,Xiaobai Maimai Inc ADR,은행,551010
3755,EDTK,Skillful Craftsman Education Technology Ltd,비즈니스교육,631030
3756,LMFA,LM Funding America Inc,은행,551010
3757,HUSN,Hudson Capital Inc.,투자은행 및 서비스,551020
3758,NVIV,InVivo Therapeutics Holdings Corp,헬스케어 장비 및 용품,561010
3759,MDRR,Medalist Diversified Reit Inc,주택 및 상업용 리츠,601020
3760,IPDN,Professional Diversity Network  Inc.,소프트웨어 및 IT서비스,572010
3761,SOHON,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3762,TTNP,Titan Pharmaceuticals Inc,제약,562010
3763,UNAM,Unico American Corp,보험,553010
3764,GROM,Grom Social Enterprises Inc,소프트웨어 및 IT서비스,572010
3765,RBCN,Rubicon Technology Inc,반도체 및 반도체 장비,571010
3766,STAF,Staffing 360 Solutions Inc,전문 및 상업 서비스,522030
3767,JRJC,China Finance Online Co Ltd ADR,전문 및 상업 서비스,522030
3768,AXAS,Abraxas Petroleum Corp,오일 및 가스,501020
3769,INM,InMed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3770,JAN,Janone Inc,전문품 상점,534030
3771,XOMAP,XOMA Corp PRF,생명과학 및 메디컬 리서치,562020
3772,YVR,Liquid Media Group Ltd,소프트웨어 및 IT서비스,572010
3773,SMIT,Schmitt Industries Inc,"건설장비 및 대형차, 기차, 배",521020
3774,BOSC,BOS Better Online Solutions Ltd,"건설장비 및 대형차, 기차, 배",521020
3775,SXTC,China SXT Pharmaceuticals Inc,제약,562010
3776,SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
3777,NTEC,Intec Pharma Ltd,생명과학 및 메디컬 리서치,562020
3778,PFIN,P&F Industries Inc Class A,"건설장비 및 대형차, 기차, 배",521020
3779,NAOV,Nanovibronix Inc,헬스케어 장비 및 용품,561010
3780,DYNT,Dynatronics Corp,헬스케어 장비 및 용품,561010
3781,AIRTP,Air T Funding PRF,은행,551010
3782,EFOI,Energy Focus Inc,주택건설,532030
3783,IKNX,Ikonics Corp,화학,511010
3784,GYRO,Gyrodyne LLC,부동산 운영 관리,601010
3785,OCCIO,OFS Credit Company Inc PRF,다양한 금융서비스,555010
3786,OCCIP,OFS Credit Company Inc PRF,다양한 금융서비스,555010
3787,VRPX,Virpax Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3788,SNES,Senestech Inc,생명과학 및 메디컬 리서치,562020
3789,NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
3790,USEG,US Energy Corp,오일 및 가스,501020
3791,LYL,Dragon Victory International Ltd,전문 및 상업 서비스,522030
3792,MYSZ,My Size Inc,소프트웨어 및 IT서비스,572010
3793,GRIL,Muscle Maker Inc,호텔 및 엔터테인먼트,533010
3794,OXBR,Oxbridge Re Holdings Ltd,보험,553010
3795,TSRI,TSR Inc,소프트웨어 및 IT서비스,572010
3796,XBIO,Xenetic Biosciences Inc,생명과학 및 메디컬 리서치,562020
3797,MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
3798,NVFY,Nova LifeStyle Inc,가정용품,532040
3799,FGFPP,FG Financial Group Inc PRF,보험,553010
3800,KBSF,KBS Fashion Group Ltd,섬유 및 의류,532020
3801,XTLB,X T L Biopharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
3802,SQFTP,Presidio Property Trust Inc PRF,주택 및 상업용 리츠,601020
3803,WORX,Scworx Corp,소프트웨어 및 IT서비스,572010
3804,CLWT,Euro Tech Holdings Company Ltd,전문 및 상업 서비스,522030
3805,CYAN,Cyanotech Corp,제약,562010
3806,SNOA,Sonoma Pharmaceuticals Inc,제약,562010
3807,APOP,Cellect Biotechnology Ltd ADR,생명과학 및 메디컬 리서치,562020
3808,OPHC,OptimumBank Holdings Inc,은행,551010
3809,AHPI,Allied Healthcare Products Inc,헬스케어 장비 및 용품,561010
3810,BLIN,Bridgeline Digital Inc,소프트웨어 및 IT서비스,572010
3811,ELSE,Electro-Sensors Inc,"건설장비 및 대형차, 기차, 배",521020
3812,ARTW,Art's Way Manufacturing Co Inc,"건설장비 및 대형차, 기차, 배",521020
3813,SVFD,Save Foods Inc,화학,511010
3814,SQBG,Sequential Brands Group Inc,전문품 상점,534030
3815,NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
3816,HIHO,Highway Holdings Ltd,메탈&마이닝,512010
3817,STRR,Star Equity Holdings Inc,헬스케어 업체 및 서비스,561020
3818,ASRVP,Ameriserv Capital Trust I PRF,은행,551010
3819,ISIG,Insignia Systems Inc,미디어 및 출판,533020
3820,MTSL,Mer Telemanagement Solutions Ltd,소프트웨어 및 IT서비스,572010
3821,CTIB,Yunhong CTI Ltd,용기 및 포장,513020
3822,AEHL,Antelope Enterprise Holdings Ltd,주택건설,532030
3823,WVVIP,Willamette Valley Vineyards Inc PRF,음료,541010
3824,MARPS,Marine Petroleum Trust Unit,오일 및 가스,501020
3825,FATBP,FAT Brands Inc PRF,호텔 및 엔터테인먼트,533010
